Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRF01,12.857645184136183,Low Fat,0.174232377,Drinks,146.6102,OUT027,1985,Medium,Tier 3,Supermarket Type3,1895.5326
NCS06,7.935,Non-Edible,0.031801103,Non-Consumable,261.591,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3155.8920000000003
FDY13,12.857645184136183,Low Fat,0.052749199000000004,Foods,74.967,OUT019,1985,Small,Tier 1,Grocery Store,229.701
DRF36,16.1,Low Fat,0.039463564,Drinks,189.9846,OUT010,1998,Unknown,Tier 3,Grocery Store,191.0846
FDV10,7.645,Regular,0.06613202877895127,Foods,41.8112,OUT046,1997,Small,Tier 1,Supermarket Type1,894.8352
FDE09,8.775,Low Fat,0.036159635,Foods,110.7228,OUT010,1998,Unknown,Tier 3,Grocery Store,331.5684
FDC20,10.65,Low Fat,0.024020077999999997,Foods,57.2272,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1174.4712
FDI58,7.64,Regular,0.071104408,Foods,95.012,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1864.24
FDI56,7.325,Low Fat,0.093913607,Foods,93.2146,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1733.0774
NCI17,8.645,Non-Edible,0.144006886,Non-Consumable,94.741,OUT018,2009,Medium,Tier 3,Supermarket Type2,1061.951
NCE19,8.97,Non-Edible,0.09315923300000001,Non-Consumable,55.7956,OUT049,1999,Medium,Tier 1,Supermarket Type1,1037.3164
FDA26,12.857645184136183,Regular,0.129425145,Foods,219.3482,OUT019,1985,Small,Tier 1,Grocery Store,219.0482
FDR01,5.405,Regular,0.053839714000000004,Foods,198.6742,OUT018,2009,Medium,Tier 3,Supermarket Type2,2388.8904
FDC32,12.857645184136183,Low Fat,0.09862906199999999,Foods,90.6462,OUT027,1985,Medium,Tier 3,Supermarket Type3,2406.2012
FDF11,10.195,Regular,0.017658634,Foods,240.1538,OUT049,1999,Medium,Tier 1,Supermarket Type1,1442.1228
FDH46,6.935,Regular,0.041282286,Foods,103.5332,OUT046,1997,Small,Tier 1,Supermarket Type1,1230.3984
FDY33,12.857645184136183,Regular,0.170186628,Foods,159.0262,OUT019,1985,Small,Tier 1,Grocery Store,159.1262
DRG23,8.88,Low Fat,0.086781204,Drinks,152.2682,OUT046,1997,Small,Tier 1,Supermarket Type1,1829.6184
FDY04,12.857645184136183,Regular,0.042270750999999995,Foods,162.52100000000002,OUT027,1985,Medium,Tier 3,Supermarket Type3,4567.388
FDE26,9.3,Low Fat,0.089186275,Foods,145.3786,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2745.0934
NCU42,9.0,Non-Edible,0.019502965,Non-Consumable,169.4474,OUT035,2004,Small,Tier 2,Supermarket Type1,4211.185
NCO42,21.25,Non-Edible,0.024650932,Non-Consumable,146.0102,OUT035,2004,Small,Tier 2,Supermarket Type1,2916.204
FDU25,12.35,Low Fat,0.026722744,Foods,59.2246,OUT049,1999,Medium,Tier 1,Supermarket Type1,984.7182
FDW02,12.857645184136183,Regular,0.037516862000000005,Foods,124.3704,OUT027,1985,Medium,Tier 3,Supermarket Type3,3004.0896
FDS22,16.85,Regular,0.023154399,Foods,43.9428,OUT046,1997,Small,Tier 1,Supermarket Type1,351.5424
FDG57,14.7,Low Fat,0.072284689,Foods,49.8034,OUT035,2004,Small,Tier 2,Supermarket Type1,631.8442
FDQ25,8.63,Regular,0.028391879,Foods,173.9422,OUT018,2009,Medium,Tier 3,Supermarket Type2,4138.6128
NCS06,7.935,Non-Edible,0.031866022,Non-Consumable,261.291,OUT018,2009,Medium,Tier 3,Supermarket Type2,2892.901
FDC29,12.857645184136183,Regular,0.024088444,Foods,112.7176,OUT027,1985,Medium,Tier 3,Supermarket Type3,1832.2816
NCZ41,19.85,Non-Edible,0.06440905599999999,Non-Consumable,126.7704,OUT035,2004,Small,Tier 2,Supermarket Type1,1752.3856
FDW23,5.765,Low Fat,0.082012293,Foods,37.5164,OUT046,1997,Small,Tier 1,Supermarket Type1,656.4788
FDB03,17.75,Regular,0.157075658,Foods,240.5538,OUT049,1999,Medium,Tier 1,Supermarket Type1,3845.6608
FDN25,12.857645184136183,Regular,0.107110465,Foods,55.5588,OUT019,1985,Small,Tier 1,Grocery Store,229.0352
NCN05,8.235,Non-Edible,0.014459672,Non-Consumable,181.895,OUT046,1997,Small,Tier 1,Supermarket Type1,732.38
FDV43,12.857645184136183,Low Fat,0.076483451,Foods,43.4086,OUT027,1985,Medium,Tier 3,Supermarket Type3,847.5634
FDG44,6.13,Low Fat,0.10234983,Foods,55.0298,OUT049,1999,Medium,Tier 1,Supermarket Type1,539.298
FDS12,9.1,Low Fat,0.174827835,Foods,127.2362,OUT018,2009,Medium,Tier 3,Supermarket Type2,1635.8706
FDI52,18.7,Low Fat,0.10459102699999999,Foods,121.4072,OUT013,1987,High,Tier 3,Supermarket Type1,2450.144
FDU12,15.5,Regular,0.07586884299999999,Foods,261.7568,OUT049,1999,Medium,Tier 1,Supermarket Type1,1845.5976
FDG58,10.695,Regular,0.086764795,Foods,156.7972,OUT035,2004,Small,Tier 2,Supermarket Type1,3427.5384
FDA16,6.695,Low Fat,0.03408026,Foods,220.8456,OUT018,2009,Medium,Tier 3,Supermarket Type2,5084.0488
NCD18,16.0,Non-Edible,0.072655379,Non-Consumable,229.8668,OUT035,2004,Small,Tier 2,Supermarket Type1,4837.7028
FDI21,5.59,Regular,0.056555715,Foods,62.6168,OUT013,1987,High,Tier 3,Supermarket Type1,639.168
FDW31,11.35,Regular,0.043402224,Foods,197.0742,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2587.9646
FDB35,12.3,Regular,0.064882207,Foods,93.8804,OUT018,2009,Medium,Tier 3,Supermarket Type2,1470.0864
FDK58,12.857645184136183,Regular,0.044764726,Foods,102.4016,OUT027,1985,Medium,Tier 3,Supermarket Type3,2428.8384
FDU14,17.75,Low Fat,0.034752647000000005,Foods,248.775,OUT046,1997,Small,Tier 1,Supermarket Type1,3745.125
NCP43,17.75,Non-Edible,0.030631323,Non-Consumable,178.56599999999997,OUT018,2009,Medium,Tier 3,Supermarket Type2,2516.724
FDM20,12.857645184136183,Low Fat,0.06613202877895127,Foods,245.0144,OUT027,1985,Medium,Tier 3,Supermarket Type3,3185.1872
FDT36,12.857645184136183,Low Fat,0.110735739,Foods,35.2874,OUT027,1985,Medium,Tier 3,Supermarket Type3,988.0472
FDW19,12.35,Regular,0.038657256,Foods,110.257,OUT018,2009,Medium,Tier 3,Supermarket Type2,1757.7120000000002
FDB29,16.7,Regular,0.052493162,Foods,113.9176,OUT049,1999,Medium,Tier 1,Supermarket Type1,2519.3872
FDN39,19.35,Regular,0.06589099799999999,Foods,167.0816,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1510.0344
FDI02,15.7,Regular,0.114565093,Foods,112.0202,OUT046,1997,Small,Tier 1,Supermarket Type1,337.5606
FDA46,12.857645184136183,Low Fat,0.117065801,Foods,196.1136,OUT027,1985,Medium,Tier 3,Supermarket Type3,6026.8216
FDV36,18.7,Low Fat,0.026450779,Foods,124.902,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2909.546
FDE35,7.06,Regular,0.043863865,Foods,59.5904,OUT013,1987,High,Tier 3,Supermarket Type1,761.6752
FDT46,11.35,Low Fat,0.06613202877895127,Foods,52.4008,OUT035,2004,Small,Tier 2,Supermarket Type1,809.6128
FDS21,12.857645184136183,Regular,0.036551446,Foods,62.7194,OUT019,1985,Small,Tier 1,Grocery Store,123.8388
DRD12,6.96,Low Fat,0.077630199,Drinks,90.9146,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1459.4336
FDR14,12.857645184136183,Low Fat,0.30473738699999997,Foods,54.7298,OUT019,1985,Small,Tier 1,Grocery Store,107.8596
FDG22,12.857645184136183,Regular,0.041180766,Foods,37.919000000000004,OUT027,1985,Medium,Tier 3,Supermarket Type3,768.9989999999999
FDX58,13.15,Low Fat,0.043831721,Foods,184.195,OUT049,1999,Medium,Tier 1,Supermarket Type1,2746.425
FDB40,12.857645184136183,Regular,0.0075033719999999995,Foods,146.7102,OUT027,1985,Medium,Tier 3,Supermarket Type3,4374.306
FDJ36,14.5,Regular,0.214681063,Foods,102.7332,OUT010,1998,Unknown,Tier 3,Grocery Store,205.0664
NCL53,7.5,Non-Edible,0.060649825,Non-Consumable,177.4028,OUT010,1998,Unknown,Tier 3,Grocery Store,354.2056
NCX05,15.2,Non-Edible,0.09725893699999999,Non-Consumable,114.8492,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1506.0396
FDO21,11.6,Regular,0.009763021,Foods,226.2404,OUT046,1997,Small,Tier 1,Supermarket Type1,1800.3232
NCF07,9.0,Non-Edible,0.032152981000000004,Non-Consumable,102.0016,OUT018,2009,Medium,Tier 3,Supermarket Type2,1518.024
FDU20,19.35,Regular,0.021439694,Foods,119.7098,OUT013,1987,High,Tier 3,Supermarket Type1,1325.6078
FDK09,15.2,Low Fat,0.153592956,Foods,228.0352,OUT010,1998,Unknown,Tier 3,Grocery Store,458.0704
FDY57,20.2,Regular,0.12123130800000001,Foods,97.5752,OUT035,2004,Small,Tier 2,Supermarket Type1,1534.0032
FDD51,12.857645184136183,Low Fat,0.119371835,Foods,45.2744,OUT027,1985,Medium,Tier 3,Supermarket Type3,905.488
FDA49,12.857645184136183,Low Fat,0.064607378,Foods,87.4198,OUT027,1985,Medium,Tier 3,Supermarket Type3,2267.7148
FDG33,5.365,Regular,0.14024028,Foods,171.0764,OUT046,1997,Small,Tier 1,Supermarket Type1,3263.7516
FDG35,21.2,Regular,0.06613202877895127,Foods,173.6738,OUT049,1999,Medium,Tier 1,Supermarket Type1,2954.1546
FDC52,11.15,Regular,0.008296692,Foods,150.6708,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2106.5912
FDS34,19.35,Regular,0.077193256,Foods,112.7518,OUT017,2007,Unknown,Tier 2,Supermarket Type1,683.1108
NCY05,13.5,Non-Edible,0.055075504000000004,Non-Consumable,33.3874,OUT049,1999,Medium,Tier 1,Supermarket Type1,282.2992
FDO46,9.6,Regular,0.014209811000000001,Foods,188.1872,OUT035,2004,Small,Tier 2,Supermarket Type1,1701.7848
FDY20,12.5,Regular,0.08187986400000001,Foods,91.7488,OUT049,1999,Medium,Tier 1,Supermarket Type1,1358.2320000000002
FDA13,15.85,Low Fat,0.078540095,Foods,36.3506,OUT035,2004,Small,Tier 2,Supermarket Type1,607.2096
FDS04,10.195,Regular,0.146540889,Foods,141.7838,OUT013,1987,High,Tier 3,Supermarket Type1,1685.8056
FDU51,20.2,Regular,0.097059596,Foods,178.6028,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2302.3364
FDK50,7.96,Low Fat,0.028478742,Foods,161.8894,OUT018,2009,Medium,Tier 3,Supermarket Type2,2750.4198
FDO60,20.0,Low Fat,0.034340926,Foods,45.4086,OUT013,1987,High,Tier 3,Supermarket Type1,981.3892
FDM13,6.425,Low Fat,0.063532672,Foods,133.0626,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1442.7886
FDU12,12.857645184136183,Regular,0.075384242,Foods,262.7568,OUT027,1985,Medium,Tier 3,Supermarket Type3,7646.0472
NCG54,12.1,Non-Edible,0.080131363,Non-Consumable,170.9106,OUT018,2009,Medium,Tier 3,Supermarket Type2,1539.9954
FDH40,11.6,Regular,0.132111921,Foods,82.2276,OUT010,1998,Unknown,Tier 3,Grocery Store,243.6828
NCI06,12.857645184136183,Non-Edible,0.083547515,Non-Consumable,179.166,OUT019,1985,Small,Tier 1,Grocery Store,359.532
FDA58,9.395,Low Fat,0.103731617,Foods,236.9932,OUT035,2004,Small,Tier 2,Supermarket Type1,4242.4776
FDJ02,17.2,Regular,0.025309134,Foods,147.0418,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2354.2688
FDP21,7.42,Regular,0.0258457,Foods,188.9872,OUT018,2009,Medium,Tier 3,Supermarket Type2,2458.1336
FDN57,18.25,Low Fat,0.054223942000000004,Foods,142.0154,OUT035,2004,Small,Tier 2,Supermarket Type1,2127.231
FDV26,12.857645184136183,Regular,0.07579164099999999,Foods,193.3794,OUT027,1985,Medium,Tier 3,Supermarket Type3,8388.4142
FDZ21,17.6,Regular,0.03928284,Foods,94.641,OUT049,1999,Medium,Tier 1,Supermarket Type1,2799.6890000000003
FDG21,12.857645184136183,Regular,0.14559143800000002,Foods,148.705,OUT027,1985,Medium,Tier 3,Supermarket Type3,1797.66
FDF26,6.825,Regular,0.046824729,Foods,155.1998,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.7968
FDC39,7.405,Low Fat,0.159062948,Foods,208.9296,OUT013,1987,High,Tier 3,Supermarket Type1,2700.4848
FDQ24,15.7,Low Fat,0.07396678599999999,Foods,250.5724,OUT018,2009,Medium,Tier 3,Supermarket Type2,4026.7584
FDC41,15.6,Low Fat,0.117574554,Foods,75.667,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1301.639
NCO14,9.6,Non-Edible,0.049617765,Non-Consumable,44.2086,OUT010,1998,Unknown,Tier 3,Grocery Store,44.6086
FDE05,12.857645184136183,Regular,0.032296886000000004,Foods,144.0102,OUT027,1985,Medium,Tier 3,Supermarket Type3,5394.9774
FDW52,12.857645184136183,Regular,0.037340835,Foods,163.1526,OUT027,1985,Medium,Tier 3,Supermarket Type3,3946.8624
FDL36,12.857645184136183,Low Fat,0.075707087,Foods,88.18299999999999,OUT027,1985,Medium,Tier 3,Supermarket Type3,1438.128
FDS04,10.195,Regular,0.146635206,Foods,139.0838,OUT035,2004,Small,Tier 2,Supermarket Type1,3652.5788
NCC18,19.1,Non-Edible,0.17754562399999999,Non-Consumable,172.4422,OUT049,1999,Medium,Tier 1,Supermarket Type1,3621.2862
FDN01,8.895,Low Fat,0.072693696,Foods,175.937,OUT018,2009,Medium,Tier 3,Supermarket Type2,529.311
FDY02,8.945,Regular,0.146701312,Foods,262.291,OUT010,1998,Unknown,Tier 3,Grocery Store,1314.955
FDV15,10.3,Low Fat,0.146999264,Foods,103.7648,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2804.3496
FDC34,16.0,Regular,0.173109453,Foods,155.2972,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3894.93
FDX10,6.385,Regular,0.12441028400000001,Foods,34.3874,OUT017,2007,Unknown,Tier 2,Supermarket Type1,388.1614
NCF19,13.0,Non-Edible,0.035079516,Non-Consumable,47.9034,OUT013,1987,High,Tier 3,Supermarket Type1,583.2408
FDE17,20.1,Regular,0.054763518,Foods,150.9366,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3476.1418
FDJ08,11.1,Low Fat,0.11112293599999999,Foods,189.2846,OUT018,2009,Medium,Tier 3,Supermarket Type2,3630.6074
NCN53,5.175,Non-Edible,0.030330202,Non-Consumable,35.4874,OUT013,1987,High,Tier 3,Supermarket Type1,388.1614
FDC16,11.5,Regular,0.06613202877895127,Foods,88.25399999999999,OUT046,1997,Small,Tier 1,Supermarket Type1,1298.31
FDO15,16.75,Regular,0.008601441,Foods,73.7038,OUT018,2009,Medium,Tier 3,Supermarket Type2,1404.1722
FDQ23,12.857645184136183,Low Fat,0.024407061,Foods,102.3332,OUT027,1985,Medium,Tier 3,Supermarket Type3,1948.1308
DRF37,17.25,Low Fat,0.08426245800000001,Drinks,261.591,OUT013,1987,High,Tier 3,Supermarket Type1,3418.883
FDN40,5.88,Low Fat,0.08644044,Foods,155.3998,OUT035,2004,Small,Tier 2,Supermarket Type1,2153.1972
FDN24,12.857645184136183,Low Fat,0.11271892800000001,Foods,54.2956,OUT027,1985,Medium,Tier 3,Supermarket Type3,1310.2944
FDF16,7.3,Low Fat,0.086619573,Foods,147.6076,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3251.7672
FDH27,7.075,Low Fat,0.058437653,Foods,143.0128,OUT049,1999,Medium,Tier 1,Supermarket Type1,1150.5024
FDY52,6.365,Low Fat,0.06613202877895127,Foods,59.7536,OUT017,2007,Unknown,Tier 2,Supermarket Type1,980.0576
NCH55,12.857645184136183,Non-Edible,0.034504414,Non-Consumable,125.20200000000001,OUT027,1985,Medium,Tier 3,Supermarket Type3,2783.0440000000003
NCH18,9.3,Non-Edible,0.044652785,Non-Consumable,247.0802,OUT035,2004,Small,Tier 2,Supermarket Type1,1228.401
DRC01,5.92,Regular,0.019184026,Drinks,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304
NCO14,9.6,Non-Edible,0.029638267000000003,Non-Consumable,42.6086,OUT035,2004,Small,Tier 2,Supermarket Type1,133.8258
DRG39,14.15,Low Fat,0.042180995,Drinks,52.0982,OUT046,1997,Small,Tier 1,Supermarket Type1,578.5802
DRK13,11.8,Low Fat,0.11507174,Drinks,198.2084,OUT013,1987,High,Tier 3,Supermarket Type1,3769.7596
FDD41,6.765,Regular,0.087437069,Foods,106.1306,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1672.4896
FDQ19,12.857645184136183,Regular,0.014295563999999998,Foods,242.6512,OUT027,1985,Medium,Tier 3,Supermarket Type3,12117.56
FDX58,13.15,Low Fat,0.073251428,Foods,181.695,OUT010,1998,Unknown,Tier 3,Grocery Store,549.285
FDK40,12.857645184136183,Low Fat,0.021743592000000003,Foods,263.191,OUT027,1985,Medium,Tier 3,Supermarket Type3,6574.775
FDI52,18.7,Low Fat,0.10527024,Foods,122.9072,OUT017,2007,Unknown,Tier 2,Supermarket Type1,490.0288
FDT28,13.3,Low Fat,0.063513272,Foods,149.9708,OUT013,1987,High,Tier 3,Supermarket Type1,2106.5912
FDH52,9.42,Regular,0.044151435,Foods,61.5194,OUT017,2007,Unknown,Tier 2,Supermarket Type1,866.8716
FDZ38,17.6,Low Fat,0.008001018,Foods,170.4422,OUT046,1997,Small,Tier 1,Supermarket Type1,2759.0752
FDF12,8.235,Low Fat,0.0828941,Foods,149.3076,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1921.4988
NCE06,12.857645184136183,Non-Edible,0.091042211,Non-Consumable,162.6894,OUT027,1985,Medium,Tier 3,Supermarket Type3,2588.6304
FDO45,13.15,Regular,0.038011783,Foods,89.6856,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848
NCS18,12.65,Non-Edible,0.042296724,Non-Consumable,106.3938,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3751.783
NCE54,20.7,Non-Edible,0.02695441,Non-Consumable,73.2354,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1504.7079999999999
FDB50,13.0,Low Fat,0.153930108,Foods,76.7986,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2648.5524
FDZ20,16.1,Low Fat,0.034376537,Foods,256.1356,OUT045,2002,Unknown,Tier 2,Supermarket Type1,6358.39
FDB11,16.0,Low Fat,0.060971431,Foods,226.2404,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4725.8484
FDU22,12.35,Low Fat,0.06613202877895127,Foods,118.9124,OUT013,1987,High,Tier 3,Supermarket Type1,3199.8348
FDY48,14.0,Low Fat,0.023831558,Foods,103.1332,OUT018,2009,Medium,Tier 3,Supermarket Type2,1948.1308
NCP30,20.5,Non-Edible,0.032762495,Non-Consumable,40.0822,OUT035,2004,Small,Tier 2,Supermarket Type1,1257.0304
FDD08,8.3,Low Fat,0.035347676,Foods,38.0506,OUT035,2004,Small,Tier 2,Supermarket Type1,531.3084
NCG42,19.2,Non-Edible,0.041291929,Non-Consumable,130.131,OUT049,1999,Medium,Tier 1,Supermarket Type1,1038.6480000000001
NCT30,9.1,Non-Edible,0.08074705900000001,Non-Consumable,46.9718,OUT017,2007,Unknown,Tier 2,Supermarket Type1,850.8924
FDT37,14.15,Low Fat,0.035240817,Foods,255.5014,OUT013,1987,High,Tier 3,Supermarket Type1,5355.0294
FDU04,7.93,Low Fat,0.005557062,Foods,122.1414,OUT049,1999,Medium,Tier 1,Supermarket Type1,2924.1936
NCH30,17.1,Non-Edible,0.06715405299999999,Non-Consumable,114.38600000000001,OUT046,1997,Small,Tier 1,Supermarket Type1,1245.046
DRG37,16.2,Low Fat,0.019362306,Drinks,154.6972,OUT013,1987,High,Tier 3,Supermarket Type1,1713.7692
FDS13,6.465,Low Fat,0.124506117,Foods,264.7884,OUT046,1997,Small,Tier 1,Supermarket Type1,3709.8376
FDQ47,7.155,Regular,0.168871496,Foods,34.3874,OUT018,2009,Medium,Tier 3,Supermarket Type2,670.4606
FDY26,20.6,Regular,0.030504756,Foods,212.6244,OUT035,2004,Small,Tier 2,Supermarket Type1,3599.3148
FDB14,20.25,Regular,0.10314237300000001,Foods,94.61200000000001,OUT018,2009,Medium,Tier 3,Supermarket Type2,652.484
FDV45,12.857645184136183,Low Fat,0.07887225099999999,Foods,189.5556,OUT019,1985,Small,Tier 1,Grocery Store,1126.5336
FDR23,15.85,Low Fat,0.082120687,Foods,177.437,OUT018,2009,Medium,Tier 3,Supermarket Type2,5645.984
NCS29,9.0,Non-Edible,0.069487587,Non-Consumable,266.6884,OUT013,1987,High,Tier 3,Supermarket Type1,3974.8259999999996
FDK33,12.857645184136183,Low Fat,0.011180843000000001,Foods,213.456,OUT027,1985,Medium,Tier 3,Supermarket Type3,4261.12
FDW24,12.857645184136183,Low Fat,0.037315469,Foods,50.0034,OUT027,1985,Medium,Tier 3,Supermarket Type3,1992.7394
FDR08,18.7,Low Fat,0.037835765,Foods,111.1886,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2334.9606
FDB45,20.85,Low Fat,0.021312043,Foods,104.9306,OUT013,1987,High,Tier 3,Supermarket Type1,2299.6732
FDW32,18.35,Regular,0.09421836300000001,Foods,83.9882,OUT013,1987,High,Tier 3,Supermarket Type1,1202.4348
FDN21,18.6,Low Fat,0.076841095,Foods,162.2236,OUT035,2004,Small,Tier 2,Supermarket Type1,2900.2248
FDH56,9.8,Regular,0.063805139,Foods,117.3492,OUT035,2004,Small,Tier 2,Supermarket Type1,810.9444
FDQ07,15.1,Regular,0.087542757,Foods,219.8456,OUT049,1999,Medium,Tier 1,Supermarket Type1,6189.2768
FDU58,12.857645184136183,Regular,0.028871235,Foods,188.7898,OUT027,1985,Medium,Tier 3,Supermarket Type3,2057.9878
FDK36,7.09,Low Fat,0.00720931,Foods,48.1034,OUT013,1987,High,Tier 3,Supermarket Type1,1069.2748
NCG18,12.857645184136183,Non-Edible,0.02286663,Non-Consumable,102.8332,OUT027,1985,Medium,Tier 3,Supermarket Type3,2768.3964
FDQ26,12.857645184136183,Regular,0.067543727,Foods,57.2562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2073.967
DRL47,12.857645184136183,Low Fat,0.038549197,Drinks,127.5362,OUT027,1985,Medium,Tier 3,Supermarket Type3,1006.6896
DRJ11,9.5,Low Fat,0.06613202877895127,Drinks,188.9872,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1323.6104
FDB41,19.0,Regular,0.097709541,Foods,48.6718,OUT018,2009,Medium,Tier 3,Supermarket Type2,614.5334
NCA06,20.5,Non-Edible,0.143283608,Non-Consumable,37.919000000000004,OUT046,1997,Small,Tier 1,Supermarket Type1,183.095
NCZ41,19.85,Non-Edible,0.064551885,Non-Consumable,125.2704,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2127.8968
NCD54,21.1,Non-Edible,0.029173031000000002,Non-Consumable,145.7786,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1444.786
FDM34,12.857645184136183,Low Fat,0.06712095400000001,Foods,132.9626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3279.065
FDL57,15.1,Regular,0.067020992,Foods,260.3304,OUT013,1987,High,Tier 3,Supermarket Type1,5424.9384
NCD30,19.7,Non-Edible,0.026826918999999998,Non-Consumable,98.7726,OUT013,1987,High,Tier 3,Supermarket Type1,1859.5794
FDH17,16.2,Regular,0.01665334,Foods,97.3726,OUT046,1997,Small,Tier 1,Supermarket Type1,2055.3246
FDD57,18.1,Low Fat,0.022395357,Foods,96.5094,OUT035,2004,Small,Tier 2,Supermarket Type1,1332.9316
FDC58,10.195,Low Fat,0.042113173,Foods,42.5428,OUT018,2009,Medium,Tier 3,Supermarket Type2,878.8560000000001
FDX47,6.55,Regular,0.034604342999999996,Foods,157.8288,OUT046,1997,Small,Tier 1,Supermarket Type1,2514.0608
FDC50,15.85,Low Fat,0.136774734,Foods,94.4094,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1428.141
NCS53,12.857645184136183,Non-Edible,0.08934343300000001,Non-Consumable,157.3604,OUT027,1985,Medium,Tier 3,Supermarket Type3,6021.4952
FDY13,12.1,Low Fat,0.030250132000000002,Foods,75.267,OUT018,2009,Medium,Tier 3,Supermarket Type2,612.536
FDP44,16.5,Regular,0.079698503,Foods,100.6332,OUT035,2004,Small,Tier 2,Supermarket Type1,1537.9979999999998
FDH60,12.857645184136183,Regular,0.141360118,Foods,197.31099999999998,OUT019,1985,Small,Tier 1,Grocery Store,392.82199999999995
FDR02,16.7,Low Fat,0.036933417,Foods,109.1886,OUT010,1998,Unknown,Tier 3,Grocery Store,222.3772
FDK48,12.857645184136183,Low Fat,0.037449987000000004,Foods,76.7354,OUT027,1985,Medium,Tier 3,Supermarket Type3,2783.7098
FDO24,11.1,Low Fat,0.294948897,Foods,159.0604,OUT010,1998,Unknown,Tier 3,Grocery Store,792.302
FDE20,11.35,Regular,0.005525913,Foods,168.27900000000002,OUT013,1987,High,Tier 3,Supermarket Type1,2376.906
FDM04,9.195,Regular,0.04712061,Foods,53.1666,OUT046,1997,Small,Tier 1,Supermarket Type1,768.9989999999999
NCH07,12.857645184136183,Non-Edible,0.162248011,Non-Consumable,160.4604,OUT019,1985,Small,Tier 1,Grocery Store,316.9208
DRP35,18.85,Low Fat,0.09086729699999999,Drinks,127.3336,OUT046,1997,Small,Tier 1,Supermarket Type1,3962.8416
FDO11,8.0,Regular,0.030264897000000002,Foods,250.3092,OUT046,1997,Small,Tier 1,Supermarket Type1,6723.2484
NCM30,19.1,Non-Edible,0.067295406,Non-Consumable,41.9796,OUT046,1997,Small,Tier 1,Supermarket Type1,701.7532
DRF27,12.857645184136183,Low Fat,0.02827966,Drinks,152.234,OUT027,1985,Medium,Tier 3,Supermarket Type3,1071.938
NCR18,12.857645184136183,Non-Edible,0.020388413,Non-Consumable,44.4112,OUT027,1985,Medium,Tier 3,Supermarket Type3,767.0016
